,index,StringID,Type,x,y,demand,ReadyTime,DueTime,ServiceTime,Q,C,r,g,v
58,58,C62,0,50.0,35.0,20.0,2540.0,2860.0,90.0,,,,,
59,59,C2,0,45.0,70.0,30.0,1004.0,1324.0,90.0,,,,,
60,60,C16,1,20.0,85.0,40.0,613.0,933.0,90.0,,,,,
61,61,C97,0,60.0,85.0,30.0,620.0,940.0,90.0,,,,,
62,62,C15,0,20.0,80.0,40.0,331.0,651.0,90.0,,,,,
63,63,C81,1,85.0,35.0,30.0,1337.0,1657.0,90.0,,,,,
64,64,C29,0,20.0,50.0,10.0,2562.0,2882.0,90.0,,,,,
65,65,C64,0,48.0,30.0,10.0,2167.0,2487.0,90.0,,,,,
66,66,C9,1,28.0,70.0,10.0,138.0,458.0,90.0,,,,,
67,67,C53,0,44.0,5.0,20.0,1591.0,1911.0,90.0,,,,,
68,68,C58,0,38.0,5.0,30.0,1405.0,1725.0,90.0,,,,,
69,69,C4,1,60.0,66.0,10.0,26.0,346.0,90.0,,,,,
70,70,C71,0,95.0,35.0,20.0,860.0,1180.0,90.0,,,,,
71,71,C77,0,72.0,45.0,10.0,1534.0,1854.0,90.0,,,,,
